Date,Time,I,tempC,DO.meas,atmo.pressure,salinity
02-12-11,15:50:00,1485.968599,23.6,8.422,0.985816,0.2
02-12-11,16:00:00,1418.222277,23.6,8.44,0.985816,0.2
02-12-11,16:10:00,1359.87143,23.65,8.479,0.985816,0.2
02-12-11,16:20:00,1295.957473,23.66,8.29,0.985816,0.2
02-12-11,16:30:00,1228.211151,23.66,8.255,0.985816,0.2
02-12-11,16:40:00,1159.228582,23.65,8.302,0.985816,0.2
02-12-11,16:50:00,1086.908147,23.63,8.232,0.985816,0.2
02-12-11,17:00:00,1017.307455,23.6,8.23,0.985816,0.2
02-12-11,17:10:00,945.3578934,23.58,8.204,0.985816,0.2
02-12-11,17:20:00,874.3973297,23.49,8.086,0.985816,0.2
02-12-11,17:30:00,797.9972803,23.48,8.203,0.985816,0.2
02-12-11,17:40:00,725.8004698,23.46,8.095,0.985816,0.2
02-12-11,17:50:00,650.1421684,23.44,8.136,0.985816,0.2
02-12-11,18:00:00,573.9893683,23.4,8.012,0.985816,0.2
02-12-11,18:10:00,495.7349487,23.37,7.99,0.985816,0.2
02-12-11,18:20:00,387.5633576,23.31,7.804,0.985816,0.2
02-12-11,18:30:00,220.4227964,23.27,7.942,0.985816,0.2
02-12-11,18:40:00,87.52627024,23.23,7.76,0.985816,0.2
02-12-11,18:50:00,75.1638027,23.18,7.807,0.985816,0.2
02-12-11,19:00:00,56.9909754,23.14,7.985,0.985816,0.2
02-12-11,19:10:00,40.67251823,23.12,7.892,0.985816,0.2
02-12-11,19:20:00,23.85956237,23.09,7.852,0.985816,0.2
02-12-11,19:30:00,10.26084807,23.07,7.857,0.985816,0.2
02-12-11,19:40:00,2.966992212,23.05,7.792,0.985816,0.2
02-12-11,19:50:00,0.370874026,23.03,7.668,0.985816,0.2
02-12-11,20:00:00,0.123624675,23,7.752,0.985816,0.2
02-12-11,20:10:00,0,22.96,7.617,0.985816,0.2
02-12-11,20:20:00,0,22.93,7.497,0.985816,0.2
02-12-11,20:30:00,0,22.89,7.407,0.985816,0.2
02-12-11,20:40:00,0,22.88,7.74,0.985816,0.2
02-12-11,20:50:00,0,22.84,7.533,0.985816,0.2
02-12-11,21:00:00,0,22.81,7.512,0.985816,0.2
02-12-11,21:10:00,0,22.79,7.619,0.985816,0.2
02-12-11,21:20:00,0,22.76,7.621,0.985816,0.2
02-12-11,21:30:00,0,22.74,7.595,0.985816,0.2
02-12-11,21:40:00,0,22.73,7.659,0.985816,0.2
02-12-11,21:50:00,0,22.7,7.501,0.985816,0.2
02-12-11,22:00:00,0,22.66,7.511,0.985816,0.2
02-12-11,22:10:00,0,22.62,7.437,0.985816,0.2
02-12-11,22:20:00,0,22.57,7.299,0.985816,0.2
02-12-11,22:30:00,0,22.55,7.346,0.985816,0.2
02-12-11,22:40:00,0,22.5,7.351,0.985816,0.2
02-12-11,22:50:00,0,22.48,7.365,0.985816,0.2
02-12-11,23:00:00,0,22.44,7.281,0.985816,0.2
02-12-11,23:10:00,0,22.42,7.224,0.985816,0.2
02-12-11,23:20:00,0,22.38,7.265,0.985816,0.2
02-12-11,23:30:00,0,22.36,7.285,0.985816,0.2
02-12-11,23:40:00,0,22.34,7.267,0.985816,0.2
02-12-11,23:50:00,0,22.31,7.022,0.985816,0.2
